-0.58411777	0.032274812	0.041062754	-0.46456677	-0.3476535	-0.112371735	-0.38039583	0.27929726	-1.1177179	-0.2746395	-0.08781406	-0.20553069	-0.81964326	0.04582763	0.22223416	-0.2428824	0.19074193	-0.21420678	0.0062095025	-0.77282536	0.121346444	0.20140463	0.34146804	0.17663686	0.08696691	0.6275208	-0.79076064	-0.08179917	-0.43087855	-0.3270654	0.862898	0.3961383	-0.14413443	-0.8643969	-0.050933793	0.3273369	0.23201884	-0.28009787	-0.5764613	1.0503002	0.5012512	-0.22271909	-0.275274	-0.4242032	0.08355936	-0.32347158	0.5562771	0.23603246	0.102162555	-0.16622695	0.033007782	0.1722083	0.26651376	0.24357368	0.4016781	-0.42205125	0.09364032	-0.36922792	-0.23341797	0.17108612	-0.14257112	0.38831368	-0.04471584	0.5864405	0.23440911	0.1029061	0.050447393	-0.37260324	0.06544244	-0.029206984	-0.5878492	0.44471353	-0.28031787	-1.2084104	0.26216048	0.050033264	-0.43463445	0.11705936	0.69304687	-0.13825679	0.40039352	-0.10594663	0.2779712	0.0606405	-0.45703703	-0.011618156	0.35449788	0.35577777	0.0059543955	-0.2541687	-0.047571577	0.22650819	0.06762586	-0.28553182	0.03172645	-0.23603494	0.1233538	0.15369159	0.0075635156	0.32334015
-1.0053586	-0.05806256	0.072787926	1.605819	0.7037161	-0.58711296	-0.41391414	0.12852566	-0.49315384	-0.0501688	-0.22399145	-0.025849119	-0.14428937	-0.19541475	-0.16634415	-0.5641919	0.5516854	0.26858896	-0.84340817	-0.5352619	0.1509004	0.26213342	0.24955863	0.22428809	0.014417835	0.58498544	-0.33148122	0.10693865	0.32013956	-0.17849404	0.5791823	0.08065843	-0.62759465	-0.2224264	0.33952904	0.3123605	0.4528068	-0.32702252	-0.52246785	0.21270698	-0.14683066	-0.78973734	-0.004579797	-0.5299928	0.1083316	-0.3446521	-0.16929688	-0.48304015	0.5441378	-0.40975213	0.27856234	-0.5198524	-0.40601394	0.17353094	-0.47815886	0.1301817	0.035847824	-0.07070417	-0.5269169	0.28909177	-0.13574526	-0.6092296	0.024694487	-0.2909198	-0.118943766	-0.06532745	-0.28745064	-0.06787726	-0.2129524	0.27073014	-0.1968041	0.18865082	-0.5390033	-0.016544094	-0.34154353	-0.23297183	0.15658513	-0.4013528	0.19748336	0.13090746	0.14093752	-0.0029491778	-0.24139082	-0.5837412	-0.29879057	-0.22404386	-0.014375611	-0.31721982	-0.30455738	-0.13798079	0.26094258	-0.09274731	0.14460725	0.044389576	0.029926376	0.5615335	0.7602058	-0.19863424	-0.05968974	0.5013723
-0.17328568	-0.28299934	-0.51961106	0.49257597	-0.66060793	-0.43495268	-0.29517898	0.6492174	-0.084968835	-0.25870967	0.17385907	-0.46539623	0.6500686	-0.26190907	0.1582327	-0.17323822	0.3250531	-0.06352857	-0.37411582	-0.41946346	0.10778084	0.43481275	0.34257284	0.14274345	0.08928285	-0.2946003	-0.42752048	-0.37632993	-0.12729812	-0.44650638	-0.0084716445	-0.19139509	0.7141764	-0.5326824	-0.3571696	0.27985048	0.24271476	-0.15736577	-0.7227198	0.022228897	-0.048492253	0.13282645	-0.09393484	-0.13630994	0.16506256	-0.34686157	-0.161211	0.22284128	-0.09874405	-0.25300154	0.048985958	0.009924584	-0.35221577	-0.53505903	-0.312169	-0.015401843	-0.08030882	-0.106360346	0.049450614	-0.046376973	-0.1924651	0.5227418	0.29894644	-0.024423897	-0.42654526	-0.016743055	0.1585402	0.06879601	0.2748758	-0.23140755	0.042227115	0.06733457	-0.26991063	0.059707407	0.52241385	0.34122068	0.107009284	-0.5675634	-0.57946455	0.2975062	0.20655379	0.17210647	0.35386842	0.035195805	0.15436243	0.086457446	0.0720854	0.100236125	0.11071869	0.549513	-0.24059151	-0.20198844	-0.254753	-0.050014913	0.18487135	0.27546474	-0.09117248	0.031029932	-0.11740231	-0.34833208
-0.2592323	0.16793272	-0.066596046	0.3727292	-0.07740356	-0.27754942	-0.24007526	0.25793767	-0.5134654	-0.24055372	-0.06806226	-0.25606084	-0.20664118	0.03610659	-0.21496403	-0.49545166	0.20398296	0.07522164	-0.47635147	-0.5496208	-0.36293414	0.60419554	0.14418732	-0.25414887	0.32929516	-0.006595279	-0.39110744	-0.5381592	-0.06872877	-0.06383476	0.2019219	-0.14831595	-0.31357524	-0.13436145	-0.3482347	0.108493	0.24333379	-0.09909785	-0.24382612	-0.16211587	-0.12329113	-0.291832	-0.2971455	-0.27221596	-0.05084503	0.07127699	-0.4243105	-0.23526913	-0.032991506	0.09744055	0.019726988	0.16987604	0.071095906	-0.27903995	0.21881619	-0.06815372	0.14034466	-0.46965757	-0.30629286	0.3719087	-0.37706196	-0.007931367	-0.012600672	-0.30714282	0.14891922	0.23706521	0.33609	-0.009954872	0.023865731	0.5055367	0.09367749	-0.023839995	-0.08691985	-0.4373433	0.04889624	0.13317095	0.5472526	-0.13995087	-0.009624552	-0.11706452	0.12131644	0.06756321	0.5236656	-0.0010856867	0.3119543	0.15414135	0.14140311	0.10397335	0.19754083	0.38556185	0.17982933	-0.0781147	-0.04020878	-0.46388066	-0.45547822	0.4492159	0.12191804	-0.105573945	0.059660323	0.43828756
-0.1589279	-0.3432579	-0.690535	0.47807026	-0.12565954	0.23044823	-0.16894573	-0.026849115	-0.046406627	0.28483295	0.060993526	0.14323242	0.5145681	-0.13184567	0.14448206	-0.27495858	0.03979997	-0.32544863	-0.12321674	-0.04254981	-0.06647399	-0.26093537	0.27975526	-0.18993129	0.07221857	-0.12600149	-0.24892846	0.3243775	-0.064147785	-0.015096838	-0.32778051	0.099077135	0.03709837	-0.009077906	-0.08609622	0.04701731	-0.46507293	-0.0073600505	-0.080464095	0.11412526	-0.15897512	-0.018714955	0.22193001	-0.030935742	0.3120178	-0.57904524	0.13753253	-0.1456942	0.507768	-0.3559679	0.45148596	0.010342828	0.10893438	-0.4094198	-0.5879898	0.00507109	-0.30542898	0.2332866	0.025233626	0.12768844	-0.0112935845	0.07097535	0.31832898	0.39751107	-0.34169263	-0.08145467	-0.11899559	0.53661895	-0.10996801	-0.14809479	0.01655699	0.23515968	0.13722707	-0.16724259	-0.12675992	-0.29301712	-0.06375933	-0.016057946	0.17620741	0.21697874	-0.30843282	-0.27358323	-0.382107	-0.008230723	0.5106483	-0.26420805	0.094683714	0.04486807	0.4895416	0.37865284	-0.26891994	0.17445739	-0.21315119	-0.37386483	0.34970546	0.46035323	-0.06318938	0.3702939	-0.021148713	-0.3653573
-0.09845873	-0.64247525	-0.63415	0.2916905	-0.09527799	0.32415286	-0.19138958	0.066268265	0.23233184	0.34437802	0.045162927	0.004168036	0.60362667	-0.0376356	0.18249139	-0.30230236	-0.008951024	-0.03370607	-0.17908517	-0.15115252	-0.025034403	-0.24112412	0.29132423	-0.14622463	0.03742108	-0.062051028	-0.09331264	0.14887707	-0.18184723	0.05239018	-0.4568377	0.18667623	0.12917842	-0.042662084	-0.10099341	0.0843108	-0.5125946	-0.06431176	-0.022948373	-0.016607681	-0.068872444	-0.03294886	0.2807511	0.015166369	0.32557768	-0.4467011	0.12372927	-0.111339815	0.40558845	-0.3713296	0.4019833	-0.067619346	0.18160117	-0.31354493	-0.58230054	-0.07696794	-0.35834917	0.28994963	0.14882004	0.22541778	0.10151866	0.11265508	0.36939472	0.34006852	-0.2246582	-0.13754475	-0.079289146	0.6260701	-0.37105724	-0.16642168	-0.015791537	0.33178827	0.21718518	-0.05191807	-0.15953374	-0.27310008	0.045359936	-0.0419037	-0.030732172	0.26388478	-0.20862862	-0.30665278	-0.5663921	0.09011374	0.42342222	-0.1669004	0.029467331	0.18818684	0.48102695	0.3955308	-0.19770718	0.23838313	-0.29135776	-0.3222935	0.33214632	0.54306644	0.034945995	0.28741115	0.16462715	-0.3298942
-0.19357978	-0.12837715	0.121103205	0.23564415	-0.45430437	-0.4124069	0.15289569	0.23484817	-0.6625853	-0.25277022	0.30634838	-0.21039866	0.044333536	-0.13237606	0.06152848	-0.6080197	-0.027629532	-0.14906548	-0.29907557	-0.110348165	0.16800745	0.4056395	0.26235378	0.25227365	0.06415723	-0.27119467	-0.20030217	0.011430166	-0.27957043	-0.33233255	0.26641566	-0.21163331	-0.17980067	0.06012162	-0.13300489	0.23791575	0.31436732	-0.031084485	-0.08071187	0.08850447	-0.10330387	-0.26252222	-0.22369803	-0.23712234	-0.051320538	0.05721073	-0.2524038	0.43698734	0.039928094	-0.26029345	-0.025521064	-0.17072828	0.11160865	-0.09684173	-0.0676534	0.29725412	-0.11621915	-0.09307483	-0.17491493	0.1251336	-0.03284561	0.19402951	0.24051334	-0.25168717	0.045035165	0.054250646	-0.1332436	0.112384476	-0.11314917	0.021715863	-0.1244626	0.46916455	-0.12097094	-0.058324803	-0.02705523	0.21402435	-0.21421513	-0.21163286	0.07810398	-0.05906386	0.15335388	0.11131567	-0.15457816	0.11871602	0.13734394	-0.1598699	0.035312593	0.07270818	0.08731261	0.1383778	-0.22060195	-0.07569009	-0.2298472	-0.24371412	0.3464356	0.20978105	-0.11692087	-0.0875625	0.1915307	-0.21863629
-0.34045094	-0.038552113	0.25940457	0.81443816	0.012759272	-0.5102324	-0.6704055	0.14490701	-0.5375055	-0.27536917	0.28162578	-0.33383602	0.087377146	0.0579272	-0.25224382	-0.39380792	0.10878086	0.48761544	-0.79892194	-0.51832414	-0.047425088	0.24154273	0.29276404	-0.40059352	-0.22965212	-0.111907706	-0.29563463	0.00017289283	0.60407215	0.15148456	-0.047236014	-0.13077597	0.14609793	-0.01148294	0.01377542	0.284473	0.008257201	-0.4945372	-0.50389427	0.01722868	0.20831278	-0.40114447	0.0508415	0.1207728	0.13535292	-0.27787662	-0.10434828	-0.1599169	-0.043124527	-0.258551	0.29257083	-0.09518357	-0.1162099	-0.23203073	-0.3148722	0.3409985	0.0068201493	0.06513722	0.18538828	0.12170906	-0.22898532	-0.13303943	0.16923514	-0.16834417	-0.22883578	-0.010336565	0.16334257	0.42295563	-0.1095649	0.011152379	-0.33172226	0.19745655	-0.023365734	0.15852575	-0.33903548	0.42957345	-0.29852957	-0.4662326	-0.13040742	0.08144499	-0.52119046	0.29718995	0.31155053	-0.034042813	0.017064506	0.1824241	-0.15076885	-0.8868022	0.65297604	0.44145235	0.19007878	0.2638174	-0.24209099	-0.16200525	0.12633343	0.26987353	-0.09465221	-0.0029440536	-0.1819274	-0.021317711
-0.698655	0.3152605	0.014302027	-0.10713093	0.19760014	-0.4229764	-0.46347275	0.16579022	-0.80233127	-0.1447526	-0.0459695	-0.10800802	-0.8564402	0.0977182	-0.33171436	-0.5175972	0.012324736	0.39245686	-0.17393936	-0.89333683	-0.15177198	0.16579653	0.16813616	0.16984819	-0.22793393	0.19004901	-0.6809749	-0.45580038	-0.23377794	-0.36300063	0.7772437	0.28196484	-0.36945888	-0.50843394	-0.009623565	0.124318704	0.25187895	0.120064385	-0.49875945	0.38239494	0.5676174	-0.6173791	-0.28896034	-0.45851052	-0.033186324	-0.59833604	-0.01465536	0.10838637	0.10983727	-0.08550374	0.05112715	0.28023225	0.40032458	0.16634381	0.09903323	-0.13009149	0.33406347	-0.7011586	-0.32699326	0.19337986	0.08194718	-0.067016385	0.38229468	0.043365445	0.07804621	0.06857321	0.17880905	0.087599464	-0.34236723	-0.228567	-0.52731144	0.5163352	-0.10286874	-0.35886967	-0.018393215	0.36951125	-0.16718093	0.13418263	0.4527013	-0.30685347	0.23736693	0.11070702	0.024347039	-0.02604929	-0.2516604	-0.0928442	0.47053456	0.26560825	0.06818193	-0.03253592	0.10302652	0.35170323	-0.04032116	-0.37541524	0.13199162	0.0436593	0.13091052	0.020347927	0.12565133	0.46963337
0.47329867	0.09303841	-0.02474241	-0.15061001	0.12693271	0.44869974	-0.36016962	-0.14875764	0.29428193	0.5494556	-0.31717902	-0.2917326	0.55202365	0.039322615	0.06755642	-0.005649437	0.3279784	0.25173774	-0.15456672	-0.16165663	0.2128335	0.03726772	-0.12558901	0.0012480965	0.20143509	-0.051819175	-0.22742158	0.15935197	0.24249725	0.026016552	0.11819679	0.15063505	0.25211102	-0.10003621	0.019367704	-0.0079049235	-0.21568988	-0.283334	-0.26372924	-0.0050841607	0.027722167	-0.43112877	0.36023024	0.24264261	0.2599877	0.06755353	-0.12216447	-0.16054848	0.5382421	-0.34874323	-0.2323791	-0.4303447	-0.52045435	-0.24815555	-0.18466721	0.23805906	-0.19032073	0.41154566	0.0019651572	-0.049071625	0.45183876	0.2210443	0.018029816	0.47326052	-0.1962352	0.17707326	0.22876051	0.33226275	-0.15406634	0.17878403	0.16849972	-0.10770984	0.120655976	0.013295135	0.07327208	0.37627903	-0.055956885	-0.20262758	-0.037061464	0.18220134	-0.27508205	0.14013341	-0.60085946	0.1745016	0.11145397	-0.19556041	-0.09988091	-0.32753998	0.9191721	-0.08015651	0.1299544	0.30164453	-0.3588355	-0.024091193	0.020488227	0.11865452	-0.113093905	-0.113992155	0.3424352	-0.18571831
